Date,Open,High,Low,Close,Volume
2014-10-20 08:45:00,8599.0,8614.0,8597.0,8602.0,2812.0
2014-10-20 08:46:00,8603.0,8607.0,8601.0,8604.0,1133.0
2014-10-20 08:47:00,8603.0,8609.0,8602.0,8606.0,810.0
2014-10-20 08:48:00,8606.0,8614.0,8606.0,8613.0,1120.0
2014-10-20 08:49:00,8613.0,8614.0,8606.0,8607.0,763.0
2014-10-20 08:50:00,8607.0,8625.0,8606.0,8619.0,2440.0
2014-10-20 08:51:00,8619.0,8622.0,8616.0,8617.0,572.0
2014-10-20 08:52:00,8616.0,8619.0,8613.0,8614.0,537.0
2014-10-20 08:53:00,8614.0,8615.0,8611.0,8612.0,300.0
2014-10-20 08:54:00,8612.0,8617.0,8611.0,8617.0,432.0
2014-10-20 08:55:00,8617.0,8619.0,8614.0,8615.0,480.0
2014-10-20 08:56:00,8616.0,8620.0,8615.0,8618.0,549.0
2014-10-20 08:57:00,8618.0,8618.0,8615.0,8616.0,197.0
2014-10-20 08:58:00,8615.0,8618.0,8615.0,8617.0,175.0
2014-10-20 08:59:00,8618.0,8620.0,8616.0,8617.0,340.0
2014-10-20 09:00:00,8617.0,8629.0,8613.0,8629.0,1538.0
2014-10-20 09:01:00,8629.0,8630.0,8615.0,8616.0,951.0
2014-10-20 09:02:00,8617.0,8625.0,8617.0,8625.0,665.0
2014-10-20 09:03:00,8626.0,8628.0,8618.0,8624.0,930.0
2014-10-20 09:04:00,8625.0,8633.0,8619.0,8622.0,1448.0
2014-10-20 09:05:00,8623.0,8624.0,8618.0,8623.0,793.0
2014-10-20 09:06:00,8622.0,8630.0,8621.0,8621.0,576.0
2014-10-20 09:07:00,8621.0,8623.0,8616.0,8619.0,668.0
2014-10-20 09:08:00,8620.0,8620.0,8616.0,8616.0,351.0
2014-10-20 09:09:00,8616.0,8620.0,8615.0,8619.0,523.0
2014-10-20 09:10:00,8620.0,8621.0,8616.0,8618.0,477.0
2014-10-20 09:11:00,8618.0,8620.0,8616.0,8616.0,273.0
2014-10-20 09:12:00,8616.0,8616.0,8606.0,8607.0,1270.0
2014-10-20 09:13:00,8607.0,8613.0,8606.0,8608.0,602.0
2014-10-20 09:14:00,8608.0,8614.0,8603.0,8614.0,984.0
2014-10-20 09:15:00,8614.0,8622.0,8613.0,8616.0,918.0
2014-10-20 09:16:00,8616.0,8618.0,8611.0,8615.0,467.0
2014-10-20 09:17:00,8615.0,8616.0,8610.0,8615.0,309.0
2014-10-20 09:18:00,8616.0,8616.0,8610.0,8610.0,325.0
2014-10-20 09:19:00,8611.0,8614.0,8604.0,8612.0,608.0
2014-10-20 09:20:00,8612.0,8614.0,8609.0,8614.0,473.0
2014-10-20 09:21:00,8614.0,8616.0,8612.0,8614.0,465.0
2014-10-20 09:22:00,8613.0,8615.0,8610.0,8611.0,262.0
2014-10-20 09:23:00,8611.0,8614.0,8610.0,8611.0,243.0
2014-10-20 09:24:00,8611.0,8611.0,8603.0,8610.0,594.0
2014-10-20 09:25:00,8610.0,8612.0,8607.0,8611.0,394.0
2014-10-20 09:26:00,8612.0,8613.0,8605.0,8609.0,575.0
2014-10-20 09:27:00,8610.0,8610.0,8604.0,8605.0,395.0
2014-10-20 09:28:00,8606.0,8608.0,8593.0,8597.0,1400.0
