Date,Open,High,Low,Close,Volume
2018-07-25 08:45:00,10860.0,10869.0,10858.0,10865.0,1484
2018-07-25 08:46:00,10864.0,10868.0,10863.0,10867.0,535
2018-07-25 08:47:00,10867.0,10871.0,10866.0,10869.0,539
2018-07-25 08:48:00,10868.0,10869.0,10862.0,10865.0,601
2018-07-25 08:49:00,10864.0,10870.0,10863.0,10869.0,399
2018-07-25 08:50:00,10868.0,10870.0,10866.0,10870.0,271
2018-07-25 08:51:00,10869.0,10871.0,10867.0,10870.0,378
2018-07-25 08:52:00,10870.0,10871.0,10869.0,10870.0,154
2018-07-25 08:53:00,10869.0,10870.0,10868.0,10870.0,160
2018-07-25 08:54:00,10869.0,10870.0,10865.0,10865.0,318
2018-07-25 08:55:00,10866.0,10867.0,10861.0,10862.0,503
2018-07-25 08:56:00,10862.0,10863.0,10858.0,10862.0,606
2018-07-25 08:57:00,10861.0,10863.0,10860.0,10861.0,212
2018-07-25 08:58:00,10862.0,10862.0,10858.0,10859.0,344
2018-07-25 08:59:00,10860.0,10860.0,10856.0,10856.0,420
2018-07-25 09:00:00,10856.0,10860.0,10853.0,10860.0,1063
2018-07-25 09:01:00,10859.0,10862.0,10857.0,10857.0,665
2018-07-25 09:02:00,10857.0,10857.0,10853.0,10854.0,714
2018-07-25 09:03:00,10855.0,10861.0,10851.0,10860.0,1125
2018-07-25 09:04:00,10859.0,10861.0,10857.0,10860.0,347
2018-07-25 09:05:00,10860.0,10861.0,10858.0,10859.0,419
2018-07-25 09:06:00,10859.0,10860.0,10856.0,10857.0,320
2018-07-25 09:07:00,10857.0,10859.0,10855.0,10857.0,287
2018-07-25 09:08:00,10856.0,10867.0,10856.0,10867.0,1007
2018-07-25 09:09:00,10867.0,10873.0,10864.0,10873.0,1048
2018-07-25 09:10:00,10872.0,10874.0,10870.0,10871.0,1024
2018-07-25 09:11:00,10871.0,10875.0,10870.0,10875.0,655
2018-07-25 09:12:00,10873.0,10875.0,10868.0,10870.0,757
2018-07-25 09:13:00,10869.0,10870.0,10867.0,10869.0,354
2018-07-25 09:14:00,10869.0,10876.0,10868.0,10876.0,498
2018-07-25 09:15:00,10875.0,10877.0,10869.0,10869.0,788
2018-07-25 09:16:00,10869.0,10874.0,10868.0,10870.0,533
2018-07-25 09:17:00,10871.0,10872.0,10869.0,10872.0,204
2018-07-25 09:18:00,10871.0,10876.0,10871.0,10874.0,452
2018-07-25 09:19:00,10873.0,10885.0,10873.0,10884.0,2392
2018-07-25 09:20:00,10883.0,10887.0,10881.0,10886.0,1354
2018-07-25 09:21:00,10886.0,10888.0,10885.0,10885.0,830
2018-07-25 09:22:00,10885.0,10886.0,10880.0,10880.0,634
2018-07-25 09:23:00,10881.0,10882.0,10878.0,10881.0,409
2018-07-25 09:24:00,10880.0,10883.0,10880.0,10881.0,325
2018-07-25 09:25:00,10880.0,10881.0,10872.0,10874.0,986
2018-07-25 09:26:00,10873.0,10876.0,10873.0,10875.0,425
2018-07-25 09:27:00,10875.0,10876.0,10873.0,10873.0,262
2018-07-25 09:28:00,10873.0,10874.0,10870.0,10872.0,587
2018-07-25 09:29:00,10872.0,10874.0,10868.0,10871.0,678
2018-07-25 09:30:00,10871.0,10873.0,10865.0,10870.0,971
2018-07-25 09:31:00,10869.0,10872.0,10866.0,10866.0,465
2018-07-25 09:32:00,10866.0,10875.0,10865.0,10869.0,743
2018-07-25 09:33:00,10869.0,10872.0,10861.0,10863.0,1278
2018-07-25 09:34:00,10863.0,10868.0,10861.0,10864.0,890
2018-07-25 09:35:00,10865.0,10871.0,10861.0,10868.0,977
2018-07-25 09:36:00,10868.0,10869.0,10864.0,10866.0,335
2018-07-25 09:37:00,10867.0,10871.0,10866.0,10870.0,479
2018-07-25 09:38:00,10870.0,10873.0,10867.0,10868.0,497
2018-07-25 09:39:00,10867.0,10869.0,10863.0,10864.0,360
2018-07-25 09:40:00,10863.0,10864.0,10860.0,10861.0,973
2018-07-25 09:41:00,10861.0,10865.0,10858.0,10860.0,705
2018-07-25 09:42:00,10861.0,10866.0,10858.0,10864.0,576
2018-07-25 09:43:00,10864.0,10864.0,10860.0,10862.0,357
2018-07-25 09:44:00,10862.0,10870.0,10861.0,10868.0,750
2018-07-25 09:45:00,10869.0,10870.0,10867.0,10868.0,517
2018-07-25 09:46:00,10869.0,10869.0,10865.0,10866.0,272
2018-07-25 09:47:00,10867.0,10874.0,10867.0,10873.0,660
2018-07-25 09:48:00,10873.0,10874.0,10871.0,10872.0,254
2018-07-25 09:49:00,10872.0,10874.0,10871.0,10872.0,286
2018-07-25 09:50:00,10873.0,10880.0,10872.0,10880.0,1217
2018-07-25 09:51:00,10880.0,10882.0,10879.0,10880.0,676
2018-07-25 09:52:00,10880.0,10883.0,10879.0,10882.0,621
2018-07-25 09:53:00,10882.0,10885.0,10880.0,10882.0,673
2018-07-25 09:54:00,10882.0,10883.0,10878.0,10880.0,586
2018-07-25 09:55:00,10880.0,10882.0,10875.0,10875.0,665
2018-07-25 09:56:00,10877.0,10878.0,10875.0,10878.0,269
2018-07-25 09:57:00,10878.0,10880.0,10876.0,10878.0,213
2018-07-25 09:58:00,10879.0,10880.0,10877.0,10878.0,134
2018-07-25 09:59:00,10877.0,10881.0,10877.0,10881.0,157
2018-07-25 10:00:00,10881.0,10884.0,10880.0,10882.0,633
2018-07-25 10:01:00,10883.0,10884.0,10879.0,10879.0,250
2018-07-25 10:02:00,10879.0,10882.0,10878.0,10882.0,265
2018-07-25 10:03:00,10881.0,10883.0,10875.0,10877.0,476
2018-07-25 10:04:00,10876.0,10877.0,10873.0,10873.0,293
2018-07-25 10:05:00,10873.0,10875.0,10873.0,10874.0,290
2018-07-25 10:06:00,10873.0,10876.0,10873.0,10874.0,235
2018-07-25 10:07:00,10874.0,10878.0,10874.0,10875.0,231
2018-07-25 10:08:00,10875.0,10876.0,10873.0,10874.0,144
2018-07-25 10:09:00,10875.0,10875.0,10865.0,10868.0,1027
2018-07-25 10:10:00,10867.0,10868.0,10863.0,10866.0,654
2018-07-25 10:11:00,10866.0,10868.0,10864.0,10867.0,392
2018-07-25 10:12:00,10867.0,10868.0,10865.0,10866.0,256
2018-07-25 10:13:00,10867.0,10871.0,10867.0,10870.0,217
2018-07-25 10:14:00,10871.0,10877.0,10871.0,10876.0,490
2018-07-25 10:15:00,10876.0,10880.0,10873.0,10878.0,724
2018-07-25 10:16:00,10878.0,10882.0,10878.0,10879.0,446
2018-07-25 10:17:00,10879.0,10881.0,10878.0,10879.0,252
2018-07-25 10:18:00,10879.0,10882.0,10879.0,10879.0,259
2018-07-25 10:19:00,10879.0,10880.0,10876.0,10876.0,287
2018-07-25 10:20:00,10877.0,10879.0,10876.0,10877.0,201
2018-07-25 10:21:00,10876.0,10878.0,10876.0,10878.0,127
2018-07-25 10:22:00,10877.0,10880.0,10875.0,10879.0,320
2018-07-25 10:23:00,10879.0,10880.0,10877.0,10879.0,238
2018-07-25 10:24:00,10879.0,10884.0,10879.0,10884.0,744
2018-07-25 10:25:00,10884.0,10892.0,10883.0,10888.0,2145
2018-07-25 10:26:00,10889.0,10890.0,10887.0,10887.0,534
2018-07-25 10:27:00,10887.0,10888.0,10883.0,10886.0,463
2018-07-25 10:28:00,10887.0,10887.0,10880.0,10881.0,489
2018-07-25 10:29:00,10881.0,10883.0,10878.0,10879.0,232
2018-07-25 10:30:00,10879.0,10879.0,10875.0,10876.0,564
2018-07-25 10:31:00,10876.0,10877.0,10871.0,10874.0,689
2018-07-25 10:32:00,10874.0,10876.0,10873.0,10876.0,305
2018-07-25 10:33:00,10875.0,10876.0,10872.0,10873.0,380
2018-07-25 10:34:00,10873.0,10877.0,10873.0,10876.0,250
2018-07-25 10:35:00,10876.0,10878.0,10876.0,10877.0,118
2018-07-25 10:36:00,10876.0,10880.0,10876.0,10878.0,320
2018-07-25 10:37:00,10878.0,10879.0,10877.0,10878.0,101
