Date,Open,High,Low,Close,Volume
2013-02-23 08:45:00,7974.0,7981.0,7970.0,7980.0,1120.0
2013-02-23 08:46:00,7979.0,7984.0,7978.0,7983.0,690.0
2013-02-23 08:47:00,7984.0,7984.0,7980.0,7980.0,395.0
2013-02-23 08:48:00,7980.0,7982.0,7978.0,7979.0,285.0
2013-02-23 08:49:00,7978.0,7980.0,7978.0,7980.0,128.0
2013-02-23 08:50:00,7980.0,7981.0,7979.0,7980.0,182.0
2013-02-23 08:51:00,7980.0,7981.0,7979.0,7981.0,108.0
2013-02-23 08:52:00,7980.0,7981.0,7979.0,7981.0,104.0
2013-02-23 08:53:00,7980.0,7981.0,7980.0,7981.0,60.0
2013-02-23 08:54:00,7981.0,7982.0,7980.0,7981.0,141.0
2013-02-23 08:55:00,7981.0,7982.0,7981.0,7982.0,130.0
2013-02-23 08:56:00,7982.0,7986.0,7982.0,7985.0,379.0
2013-02-23 08:57:00,7985.0,7986.0,7984.0,7986.0,255.0
2013-02-23 08:58:00,7986.0,7986.0,7984.0,7985.0,180.0
2013-02-23 08:59:00,7985.0,7985.0,7984.0,7985.0,145.0
2013-02-23 09:00:00,7985.0,7986.0,7981.0,7981.0,474.0
2013-02-23 09:01:00,7982.0,7984.0,7981.0,7984.0,171.0
2013-02-23 09:02:00,7984.0,7987.0,7983.0,7987.0,266.0
2013-02-23 09:03:00,7987.0,7988.0,7983.0,7984.0,359.0
2013-02-23 09:04:00,7983.0,7984.0,7979.0,7980.0,470.0
2013-02-23 09:05:00,7981.0,7981.0,7980.0,7981.0,121.0
2013-02-23 09:06:00,7981.0,7981.0,7977.0,7977.0,326.0
2013-02-23 09:07:00,7977.0,7980.0,7977.0,7979.0,205.0
2013-02-23 09:08:00,7980.0,7980.0,7978.0,7979.0,92.0
2013-02-23 09:09:00,7979.0,7980.0,7978.0,7980.0,113.0
2013-02-23 09:10:00,7980.0,7982.0,7980.0,7982.0,177.0
2013-02-23 09:11:00,7982.0,7983.0,7980.0,7982.0,200.0
2013-02-23 09:12:00,7982.0,7990.0,7981.0,7986.0,689.0
2013-02-23 09:13:00,7985.0,7987.0,7984.0,7986.0,286.0
2013-02-23 09:14:00,7986.0,7989.0,7986.0,7989.0,361.0
2013-02-23 09:15:00,7989.0,7992.0,7986.0,7988.0,621.0
2013-02-23 09:16:00,7988.0,7988.0,7985.0,7986.0,186.0
2013-02-23 09:17:00,7985.0,7986.0,7984.0,7985.0,134.0
2013-02-23 09:18:00,7984.0,7985.0,7982.0,7983.0,141.0
2013-02-23 09:19:00,7983.0,7984.0,7983.0,7984.0,58.0
2013-02-23 09:20:00,7983.0,7984.0,7982.0,7983.0,79.0
2013-02-23 09:21:00,7983.0,7984.0,7982.0,7984.0,82.0
2013-02-23 09:22:00,7984.0,7984.0,7979.0,7979.0,411.0
2013-02-23 09:23:00,7979.0,7980.0,7979.0,7979.0,134.0
2013-02-23 09:24:00,7980.0,7982.0,7979.0,7981.0,109.0
2013-02-23 09:25:00,7982.0,7982.0,7980.0,7981.0,66.0
2013-02-23 09:26:00,7980.0,7981.0,7979.0,7980.0,72.0
2013-02-23 09:27:00,7979.0,7980.0,7979.0,7980.0,70.0
2013-02-23 09:28:00,7980.0,7981.0,7980.0,7981.0,34.0
2013-02-23 09:29:00,7980.0,7982.0,7980.0,7982.0,33.0
2013-02-23 09:30:00,7982.0,7982.0,7980.0,7980.0,65.0
2013-02-23 09:31:00,7981.0,7981.0,7981.0,7981.0,15.0
2013-02-23 09:32:00,7981.0,7981.0,7979.0,7979.0,57.0
2013-02-23 09:33:00,7979.0,7980.0,7977.0,7979.0,242.0
2013-02-23 09:34:00,7979.0,7980.0,7978.0,7979.0,78.0
2013-02-23 09:35:00,7979.0,7982.0,7978.0,7980.0,95.0
2013-02-23 09:36:00,7981.0,7981.0,7979.0,7979.0,47.0
2013-02-23 09:37:00,7979.0,7980.0,7978.0,7979.0,71.0
2013-02-23 09:38:00,7979.0,7980.0,7979.0,7979.0,47.0
2013-02-23 09:39:00,7979.0,7980.0,7979.0,7980.0,36.0
2013-02-23 09:40:00,7979.0,7981.0,7979.0,7980.0,61.0
2013-02-23 09:41:00,7980.0,7981.0,7980.0,7981.0,66.0
2013-02-23 09:42:00,7981.0,7981.0,7980.0,7980.0,26.0
2013-02-23 09:43:00,7981.0,7981.0,7980.0,7980.0,17.0
2013-02-23 09:44:00,7981.0,7981.0,7979.0,7980.0,68.0
2013-02-23 09:45:00,7980.0,7980.0,7979.0,7980.0,46.0
2013-02-23 09:46:00,7980.0,7980.0,7979.0,7979.0,20.0
2013-02-23 09:47:00,7979.0,7979.0,7979.0,7979.0,17.0
2013-02-23 09:48:00,7979.0,7980.0,7979.0,7979.0,24.0
2013-02-23 09:49:00,7979.0,7980.0,7979.0,7979.0,33.0
2013-02-23 09:50:00,7980.0,7980.0,7979.0,7980.0,28.0
2013-02-23 09:51:00,7980.0,7981.0,7980.0,7981.0,84.0
2013-02-23 09:52:00,7980.0,7982.0,7980.0,7982.0,73.0
2013-02-23 09:53:00,7981.0,7982.0,7981.0,7981.0,64.0
2013-02-23 09:54:00,7982.0,7982.0,7981.0,7982.0,43.0
2013-02-23 09:55:00,7982.0,7982.0,7981.0,7981.0,30.0
2013-02-23 09:56:00,7982.0,7982.0,7981.0,7982.0,27.0
2013-02-23 09:57:00,7982.0,7982.0,7979.0,7980.0,179.0
2013-02-23 09:58:00,7979.0,7980.0,7979.0,7979.0,32.0
2013-02-23 09:59:00,7979.0,7980.0,7978.0,7978.0,71.0
2013-02-23 10:00:00,7978.0,7980.0,7978.0,7979.0,48.0
2013-02-23 10:01:00,7979.0,7980.0,7979.0,7979.0,17.0
2013-02-23 10:02:00,7979.0,7980.0,7979.0,7979.0,22.0
2013-02-23 10:03:00,7979.0,7979.0,7978.0,7978.0,58.0
2013-02-23 10:04:00,7979.0,7979.0,7978.0,7979.0,39.0
2013-02-23 10:05:00,7979.0,7979.0,7976.0,7977.0,268.0
2013-02-23 10:06:00,7977.0,7978.0,7976.0,7977.0,197.0
2013-02-23 10:07:00,7977.0,7978.0,7976.0,7977.0,58.0
2013-02-23 10:08:00,7977.0,7978.0,7976.0,7977.0,50.0
2013-02-23 10:09:00,7977.0,7977.0,7975.0,7975.0,143.0
2013-02-23 10:10:00,7975.0,7976.0,7971.0,7973.0,594.0
2013-02-23 10:11:00,7973.0,7975.0,7972.0,7975.0,154.0
2013-02-23 10:12:00,7975.0,7975.0,7974.0,7975.0,58.0
2013-02-23 10:13:00,7975.0,7976.0,7975.0,7976.0,73.0
2013-02-23 10:14:00,7976.0,7977.0,7975.0,7975.0,33.0
2013-02-23 10:15:00,7976.0,7976.0,7975.0,7975.0,57.0
2013-02-23 10:16:00,7975.0,7976.0,7975.0,7975.0,47.0
2013-02-23 10:17:00,7975.0,7976.0,7975.0,7975.0,19.0
2013-02-23 10:18:00,7975.0,7976.0,7975.0,7976.0,17.0
2013-02-23 10:19:00,7976.0,7976.0,7975.0,7976.0,22.0
2013-02-23 10:20:00,7976.0,7977.0,7976.0,7977.0,22.0
2013-02-23 10:21:00,7976.0,7977.0,7976.0,7977.0,40.0
2013-02-23 10:22:00,7977.0,7977.0,7976.0,7977.0,45.0
2013-02-23 10:23:00,7976.0,7977.0,7976.0,7977.0,15.0
2013-02-23 10:24:00,7977.0,7977.0,7976.0,7976.0,18.0
2013-02-23 10:25:00,7977.0,7977.0,7975.0,7975.0,60.0
2013-02-23 10:26:00,7976.0,7976.0,7975.0,7976.0,65.0
2013-02-23 10:27:00,7976.0,7977.0,7975.0,7977.0,61.0
2013-02-23 10:28:00,7976.0,7978.0,7976.0,7978.0,55.0
2013-02-23 10:29:00,7978.0,7980.0,7978.0,7980.0,139.0
2013-02-23 10:30:00,7980.0,7980.0,7977.0,7978.0,105.0
2013-02-23 10:31:00,7978.0,7979.0,7977.0,7977.0,36.0
2013-02-23 10:32:00,7978.0,7979.0,7977.0,7977.0,37.0
