Date,Open,High,Low,Close,Volume
2021-11-29 08:45:00,17256.0,17261.0,17221.0,17223.0,2708
2021-11-29 08:46:00,17223.0,17253.0,17222.0,17251.0,1560
2021-11-29 08:47:00,17252.0,17261.0,17251.0,17255.0,892
2021-11-29 08:48:00,17256.0,17268.0,17253.0,17265.0,968
2021-11-29 08:49:00,17265.0,17273.0,17254.0,17255.0,938
2021-11-29 08:50:00,17257.0,17262.0,17252.0,17260.0,674
2021-11-29 08:51:00,17258.0,17263.0,17258.0,17262.0,294
2021-11-29 08:52:00,17262.0,17267.0,17260.0,17261.0,366
2021-11-29 08:53:00,17261.0,17263.0,17255.0,17255.0,204
2021-11-29 08:54:00,17256.0,17265.0,17255.0,17263.0,229
2021-11-29 08:55:00,17264.0,17277.0,17262.0,17267.0,847
2021-11-29 08:56:00,17268.0,17273.0,17259.0,17260.0,374
2021-11-29 08:57:00,17262.0,17272.0,17260.0,17272.0,313
2021-11-29 08:58:00,17272.0,17283.0,17271.0,17279.0,639
2021-11-29 08:59:00,17279.0,17282.0,17266.0,17266.0,544
2021-11-29 09:00:00,17267.0,17275.0,17253.0,17254.0,1637
2021-11-29 09:01:00,17255.0,17281.0,17251.0,17264.0,1320
2021-11-29 09:02:00,17265.0,17270.0,17252.0,17269.0,717
2021-11-29 09:03:00,17270.0,17294.0,17269.0,17284.0,1413
2021-11-29 09:04:00,17284.0,17300.0,17278.0,17300.0,1031
2021-11-29 09:05:00,17299.0,17300.0,17291.0,17292.0,885
2021-11-29 09:06:00,17292.0,17318.0,17290.0,17314.0,1353
2021-11-29 09:07:00,17315.0,17315.0,17295.0,17299.0,749
2021-11-29 09:08:00,17298.0,17315.0,17296.0,17314.0,476
2021-11-29 09:09:00,17313.0,17314.0,17299.0,17301.0,578
2021-11-29 09:10:00,17301.0,17310.0,17295.0,17302.0,453
2021-11-29 09:11:00,17302.0,17306.0,17295.0,17304.0,380
2021-11-29 09:12:00,17304.0,17308.0,17300.0,17304.0,337
2021-11-29 09:13:00,17306.0,17310.0,17299.0,17308.0,367
2021-11-29 09:14:00,17308.0,17315.0,17304.0,17311.0,581
2021-11-29 09:15:00,17312.0,17313.0,17294.0,17298.0,836
2021-11-29 09:16:00,17298.0,17303.0,17276.0,17280.0,1129
2021-11-29 09:17:00,17280.0,17296.0,17279.0,17290.0,378
2021-11-29 09:18:00,17290.0,17292.0,17261.0,17265.0,983
2021-11-29 09:19:00,17264.0,17266.0,17255.0,17260.0,696
2021-11-29 09:20:00,17258.0,17260.0,17250.0,17252.0,815
2021-11-29 09:21:00,17250.0,17257.0,17246.0,17246.0,606
2021-11-29 09:22:00,17246.0,17253.0,17237.0,17247.0,964
2021-11-29 09:23:00,17248.0,17256.0,17240.0,17247.0,781
