Date,Open,High,Low,Close,Volume
2018-03-23 08:45:00,10726.0,10757.0,10722.0,10754.0,3401.0
2018-03-23 08:46:00,10755.0,10757.0,10745.0,10748.0,1722.0
2018-03-23 08:47:00,10748.0,10757.0,10747.0,10757.0,1112.0
2018-03-23 08:48:00,10756.0,10756.0,10750.0,10752.0,629.0
2018-03-23 08:49:00,10752.0,10752.0,10745.0,10746.0,643.0
2018-03-23 08:50:00,10747.0,10748.0,10733.0,10735.0,1141.0
2018-03-23 08:51:00,10735.0,10738.0,10733.0,10735.0,762.0
2018-03-23 08:52:00,10736.0,10737.0,10733.0,10735.0,536.0
2018-03-23 08:53:00,10735.0,10735.0,10718.0,10723.0,1829.0
2018-03-23 08:54:00,10724.0,10730.0,10723.0,10726.0,653.0
2018-03-23 08:55:00,10726.0,10727.0,10721.0,10725.0,683.0
2018-03-23 08:56:00,10726.0,10732.0,10725.0,10726.0,730.0
2018-03-23 08:57:00,10726.0,10737.0,10722.0,10735.0,722.0
2018-03-23 08:58:00,10735.0,10736.0,10724.0,10729.0,687.0
2018-03-23 08:59:00,10729.0,10736.0,10726.0,10735.0,556.0
2018-03-23 09:00:00,10736.0,10739.0,10724.0,10739.0,1743.0
2018-03-23 09:01:00,10738.0,10755.0,10737.0,10755.0,1724.0
2018-03-23 09:02:00,10755.0,10755.0,10745.0,10748.0,1036.0
2018-03-23 09:03:00,10749.0,10764.0,10747.0,10762.0,1665.0
2018-03-23 09:04:00,10762.0,10776.0,10759.0,10773.0,2301.0
2018-03-23 09:05:00,10773.0,10780.0,10773.0,10776.0,2081.0
2018-03-23 09:06:00,10776.0,10777.0,10755.0,10760.0,2180.0
2018-03-23 09:07:00,10761.0,10772.0,10756.0,10769.0,870.0
2018-03-23 09:08:00,10770.0,10773.0,10766.0,10767.0,909.0
2018-03-23 09:09:00,10766.0,10768.0,10756.0,10760.0,1057.0
2018-03-23 09:10:00,10760.0,10772.0,10759.0,10767.0,815.0
2018-03-23 09:11:00,10768.0,10769.0,10742.0,10752.0,1912.0
2018-03-23 09:12:00,10752.0,10760.0,10751.0,10754.0,693.0
2018-03-23 09:13:00,10754.0,10766.0,10752.0,10763.0,973.0
2018-03-23 09:14:00,10763.0,10764.0,10753.0,10755.0,576.0
2018-03-23 09:15:00,10756.0,10760.0,10743.0,10760.0,1522.0
2018-03-23 09:16:00,10759.0,10764.0,10756.0,10757.0,832.0
2018-03-23 09:17:00,10758.0,10758.0,10748.0,10750.0,916.0
2018-03-23 09:18:00,10750.0,10754.0,10749.0,10753.0,602.0
2018-03-23 09:19:00,10753.0,10753.0,10738.0,10742.0,1363.0
2018-03-23 09:20:00,10741.0,10742.0,10728.0,10732.0,2375.0
2018-03-23 09:21:00,10732.0,10747.0,10729.0,10741.0,1715.0
2018-03-23 09:22:00,10742.0,10742.0,10734.0,10734.0,629.0
2018-03-23 09:23:00,10734.0,10745.0,10733.0,10741.0,747.0
2018-03-23 09:24:00,10741.0,10750.0,10740.0,10745.0,852.0
2018-03-23 09:25:00,10746.0,10762.0,10743.0,10758.0,1945.0
2018-03-23 09:26:00,10759.0,10759.0,10753.0,10756.0,597.0
2018-03-23 09:27:00,10756.0,10762.0,10755.0,10759.0,930.0
2018-03-23 09:28:00,10759.0,10764.0,10759.0,10762.0,551.0
2018-03-23 09:29:00,10763.0,10767.0,10759.0,10761.0,905.0
2018-03-23 09:30:00,10761.0,10763.0,10747.0,10751.0,1358.0
2018-03-23 09:31:00,10751.0,10762.0,10751.0,10761.0,759.0
2018-03-23 09:32:00,10761.0,10761.0,10749.0,10755.0,680.0
2018-03-23 09:33:00,10756.0,10764.0,10750.0,10764.0,884.0
2018-03-23 09:34:00,10764.0,10765.0,10755.0,10760.0,474.0
2018-03-23 09:35:00,10761.0,10774.0,10759.0,10773.0,1211.0
2018-03-23 09:36:00,10772.0,10775.0,10767.0,10773.0,961.0
2018-03-23 09:37:00,10773.0,10785.0,10771.0,10784.0,1839.0
2018-03-23 09:38:00,10784.0,10788.0,10780.0,10781.0,1467.0
2018-03-23 09:39:00,10780.0,10785.0,10776.0,10781.0,1173.0
2018-03-23 09:40:00,10781.0,10782.0,10778.0,10780.0,561.0
2018-03-23 09:41:00,10780.0,10780.0,10767.0,10769.0,1018.0
2018-03-23 09:42:00,10769.0,10774.0,10768.0,10769.0,643.0
2018-03-23 09:43:00,10769.0,10772.0,10764.0,10766.0,915.0
2018-03-23 09:44:00,10766.0,10773.0,10763.0,10764.0,848.0
2018-03-23 09:45:00,10764.0,10767.0,10757.0,10759.0,1334.0
2018-03-23 09:46:00,10759.0,10774.0,10759.0,10774.0,918.0
2018-03-23 09:47:00,10775.0,10785.0,10774.0,10776.0,1517.0
2018-03-23 09:48:00,10777.0,10782.0,10774.0,10781.0,638.0
2018-03-23 09:49:00,10779.0,10783.0,10774.0,10779.0,580.0
2018-03-23 09:50:00,10778.0,10778.0,10763.0,10767.0,936.0
2018-03-23 09:51:00,10767.0,10773.0,10765.0,10770.0,416.0
2018-03-23 09:52:00,10769.0,10772.0,10762.0,10771.0,663.0
2018-03-23 09:53:00,10771.0,10781.0,10770.0,10781.0,698.0
2018-03-23 09:54:00,10780.0,10782.0,10777.0,10780.0,603.0
2018-03-23 09:55:00,10781.0,10798.0,10780.0,10793.0,3703.0
