Date,Open,High,Low,Close,Volume
2013-12-03 08:45:00,8391.0,8398.0,8390.0,8394.0,893.0
2013-12-03 08:46:00,8394.0,8395.0,8393.0,8393.0,329.0
2013-12-03 08:47:00,8393.0,8394.0,8386.0,8388.0,763.0
2013-12-03 08:48:00,8388.0,8390.0,8387.0,8389.0,346.0
2013-12-03 08:49:00,8390.0,8390.0,8387.0,8388.0,327.0
2013-12-03 08:50:00,8387.0,8388.0,8384.0,8385.0,568.0
2013-12-03 08:51:00,8384.0,8387.0,8383.0,8386.0,318.0
2013-12-03 08:52:00,8386.0,8388.0,8385.0,8388.0,169.0
2013-12-03 08:53:00,8388.0,8389.0,8387.0,8388.0,201.0
2013-12-03 08:54:00,8388.0,8389.0,8386.0,8388.0,203.0
2013-12-03 08:55:00,8387.0,8388.0,8386.0,8388.0,165.0
2013-12-03 08:56:00,8387.0,8389.0,8387.0,8388.0,91.0
2013-12-03 08:57:00,8388.0,8390.0,8387.0,8388.0,204.0
2013-12-03 08:58:00,8388.0,8389.0,8387.0,8389.0,113.0
2013-12-03 08:59:00,8389.0,8389.0,8388.0,8388.0,92.0
2013-12-03 09:00:00,8389.0,8392.0,8386.0,8391.0,535.0
2013-12-03 09:01:00,8392.0,8392.0,8388.0,8388.0,329.0
2013-12-03 09:02:00,8388.0,8388.0,8383.0,8386.0,729.0
2013-12-03 09:03:00,8386.0,8397.0,8386.0,8396.0,876.0
2013-12-03 09:04:00,8396.0,8398.0,8392.0,8393.0,582.0
2013-12-03 09:05:00,8393.0,8406.0,8393.0,8402.0,1020.0
2013-12-03 09:06:00,8402.0,8404.0,8400.0,8400.0,443.0
2013-12-03 09:07:00,8400.0,8405.0,8400.0,8405.0,364.0
2013-12-03 09:08:00,8405.0,8405.0,8401.0,8403.0,261.0
2013-12-03 09:09:00,8402.0,8407.0,8402.0,8406.0,461.0
2013-12-03 09:10:00,8406.0,8410.0,8406.0,8409.0,642.0
2013-12-03 09:11:00,8410.0,8410.0,8406.0,8407.0,231.0
2013-12-03 09:12:00,8407.0,8409.0,8404.0,8405.0,322.0
2013-12-03 09:13:00,8405.0,8406.0,8403.0,8403.0,205.0
2013-12-03 09:14:00,8403.0,8405.0,8401.0,8403.0,289.0
2013-12-03 09:15:00,8403.0,8408.0,8403.0,8408.0,312.0
2013-12-03 09:16:00,8408.0,8410.0,8404.0,8404.0,385.0
2013-12-03 09:17:00,8404.0,8406.0,8401.0,8401.0,242.0
2013-12-03 09:18:00,8401.0,8402.0,8393.0,8397.0,961.0
2013-12-03 09:19:00,8397.0,8398.0,8395.0,8397.0,430.0
2013-12-03 09:20:00,8397.0,8401.0,8397.0,8399.0,269.0
2013-12-03 09:21:00,8399.0,8400.0,8397.0,8400.0,176.0
2013-12-03 09:22:00,8400.0,8400.0,8395.0,8395.0,157.0
2013-12-03 09:23:00,8396.0,8396.0,8393.0,8395.0,375.0
2013-12-03 09:24:00,8395.0,8396.0,8385.0,8389.0,1271.0
2013-12-03 09:25:00,8389.0,8392.0,8388.0,8390.0,418.0
2013-12-03 09:26:00,8391.0,8391.0,8388.0,8390.0,326.0
2013-12-03 09:27:00,8391.0,8391.0,8387.0,8390.0,347.0
2013-12-03 09:28:00,8389.0,8390.0,8385.0,8385.0,439.0
2013-12-03 09:29:00,8385.0,8385.0,8378.0,8380.0,2002.0
2013-12-03 09:30:00,8380.0,8385.0,8378.0,8383.0,749.0
2013-12-03 09:31:00,8383.0,8391.0,8383.0,8391.0,559.0
2013-12-03 09:32:00,8390.0,8391.0,8388.0,8388.0,226.0
2013-12-03 09:33:00,8389.0,8400.0,8388.0,8397.0,1017.0
2013-12-03 09:34:00,8396.0,8398.0,8391.0,8393.0,390.0
2013-12-03 09:35:00,8393.0,8395.0,8393.0,8394.0,145.0
