Date,Open,High,Low,Close,Volume
2023-03-15 08:45:00,15481.0,15485.0,15475.0,15475.0,651
2023-03-15 08:46:00,15476.0,15479.0,15462.0,15462.0,596
2023-03-15 08:47:00,15462.0,15468.0,15460.0,15464.0,312
2023-03-15 08:48:00,15464.0,15469.0,15458.0,15468.0,528
2023-03-15 08:49:00,15466.0,15468.0,15462.0,15465.0,180
2023-03-15 08:50:00,15466.0,15476.0,15466.0,15475.0,316
2023-03-15 08:51:00,15475.0,15480.0,15473.0,15477.0,171
2023-03-15 08:52:00,15476.0,15479.0,15475.0,15476.0,91
2023-03-15 08:53:00,15475.0,15477.0,15474.0,15474.0,150
2023-03-15 08:54:00,15475.0,15477.0,15474.0,15476.0,118
2023-03-15 08:55:00,15477.0,15477.0,15473.0,15474.0,91
2023-03-15 08:56:00,15473.0,15474.0,15469.0,15469.0,111
2023-03-15 08:57:00,15469.0,15474.0,15468.0,15470.0,112
2023-03-15 08:58:00,15470.0,15470.0,15468.0,15469.0,112
2023-03-15 08:59:00,15469.0,15469.0,15462.0,15463.0,262
2023-03-15 09:00:00,15463.0,15474.0,15460.0,15469.0,475
2023-03-15 09:01:00,15471.0,15473.0,15462.0,15465.0,308
2023-03-15 09:02:00,15465.0,15472.0,15464.0,15467.0,268
2023-03-15 09:03:00,15466.0,15469.0,15460.0,15464.0,305
2023-03-15 09:04:00,15463.0,15467.0,15461.0,15461.0,248
2023-03-15 09:05:00,15462.0,15468.0,15461.0,15463.0,236
2023-03-15 09:06:00,15462.0,15462.0,15451.0,15452.0,623
2023-03-15 09:07:00,15453.0,15460.0,15452.0,15455.0,306
2023-03-15 09:08:00,15456.0,15468.0,15455.0,15464.0,319
2023-03-15 09:09:00,15464.0,15474.0,15460.0,15460.0,413
2023-03-15 09:10:00,15460.0,15465.0,15458.0,15464.0,174
2023-03-15 09:11:00,15465.0,15471.0,15464.0,15469.0,158
2023-03-15 09:12:00,15469.0,15475.0,15469.0,15472.0,320
2023-03-15 09:13:00,15472.0,15472.0,15468.0,15468.0,107
2023-03-15 09:14:00,15467.0,15474.0,15467.0,15473.0,188
2023-03-15 09:15:00,15473.0,15490.0,15473.0,15481.0,1032
2023-03-15 09:16:00,15481.0,15492.0,15481.0,15484.0,472
2023-03-15 09:17:00,15485.0,15491.0,15485.0,15489.0,443
2023-03-15 09:18:00,15488.0,15494.0,15488.0,15491.0,309
2023-03-15 09:19:00,15492.0,15498.0,15491.0,15498.0,370
2023-03-15 09:20:00,15498.0,15502.0,15492.0,15498.0,661
2023-03-15 09:21:00,15498.0,15503.0,15498.0,15502.0,566
2023-03-15 09:22:00,15501.0,15504.0,15500.0,15501.0,197
2023-03-15 09:23:00,15502.0,15503.0,15495.0,15495.0,228
2023-03-15 09:24:00,15496.0,15503.0,15496.0,15501.0,254
2023-03-15 09:25:00,15501.0,15512.0,15500.0,15510.0,593
2023-03-15 09:26:00,15511.0,15516.0,15508.0,15512.0,487
2023-03-15 09:27:00,15512.0,15515.0,15511.0,15513.0,262
2023-03-15 09:28:00,15514.0,15518.0,15512.0,15513.0,206
2023-03-15 09:29:00,15513.0,15518.0,15512.0,15514.0,235
2023-03-15 09:30:00,15515.0,15519.0,15511.0,15512.0,327
2023-03-15 09:31:00,15512.0,15520.0,15511.0,15511.0,423
2023-03-15 09:32:00,15511.0,15511.0,15506.0,15510.0,270
2023-03-15 09:33:00,15510.0,15514.0,15506.0,15509.0,165
2023-03-15 09:34:00,15509.0,15512.0,15507.0,15509.0,159
2023-03-15 09:35:00,15509.0,15513.0,15508.0,15509.0,138
2023-03-15 09:36:00,15511.0,15523.0,15511.0,15522.0,480
