Date,Open,High,Low,Close,Volume
2020-06-02 08:45:00,11083.0,11086.0,11074.0,11082.0,1097
2020-06-02 08:46:00,11082.0,11085.0,11075.0,11078.0,680
2020-06-02 08:47:00,11078.0,11078.0,11075.0,11078.0,235
2020-06-02 08:48:00,11078.0,11084.0,11078.0,11080.0,368
2020-06-02 08:49:00,11081.0,11081.0,11076.0,11077.0,248
2020-06-02 08:50:00,11076.0,11085.0,11076.0,11084.0,302
2020-06-02 08:51:00,11083.0,11084.0,11078.0,11079.0,232
2020-06-02 08:52:00,11079.0,11081.0,11077.0,11078.0,182
2020-06-02 08:53:00,11079.0,11082.0,11079.0,11079.0,139
2020-06-02 08:54:00,11078.0,11082.0,11077.0,11080.0,202
2020-06-02 08:55:00,11080.0,11085.0,11076.0,11084.0,327
2020-06-02 08:56:00,11085.0,11090.0,11084.0,11087.0,509
2020-06-02 08:57:00,11087.0,11088.0,11080.0,11088.0,273
2020-06-02 08:58:00,11088.0,11089.0,11084.0,11088.0,220
2020-06-02 08:59:00,11088.0,11095.0,11086.0,11095.0,544
2020-06-02 09:00:00,11095.0,11110.0,11093.0,11108.0,1994
2020-06-02 09:01:00,11109.0,11110.0,11096.0,11098.0,909
2020-06-02 09:02:00,11097.0,11098.0,11088.0,11091.0,890
2020-06-02 09:03:00,11091.0,11093.0,11082.0,11086.0,808
2020-06-02 09:04:00,11086.0,11111.0,11086.0,11109.0,1203
2020-06-02 09:05:00,11110.0,11115.0,11099.0,11104.0,1031
2020-06-02 09:06:00,11104.0,11108.0,11097.0,11100.0,491
2020-06-02 09:07:00,11100.0,11112.0,11099.0,11109.0,651
2020-06-02 09:08:00,11109.0,11118.0,11108.0,11117.0,1008
2020-06-02 09:09:00,11117.0,11127.0,11116.0,11125.0,1215
2020-06-02 09:10:00,11123.0,11129.0,11123.0,11125.0,824
2020-06-02 09:11:00,11124.0,11126.0,11117.0,11120.0,643
2020-06-02 09:12:00,11120.0,11125.0,11119.0,11123.0,428
2020-06-02 09:13:00,11124.0,11134.0,11124.0,11134.0,1314
2020-06-02 09:14:00,11132.0,11135.0,11132.0,11135.0,592
2020-06-02 09:15:00,11135.0,11140.0,11127.0,11127.0,1560
2020-06-02 09:16:00,11127.0,11128.0,11123.0,11125.0,801
2020-06-02 09:17:00,11126.0,11135.0,11125.0,11129.0,456
2020-06-02 09:18:00,11128.0,11130.0,11121.0,11123.0,524
2020-06-02 09:19:00,11122.0,11123.0,11113.0,11115.0,755
2020-06-02 09:20:00,11115.0,11115.0,11103.0,11109.0,1342
2020-06-02 09:21:00,11108.0,11110.0,11106.0,11110.0,662
2020-06-02 09:22:00,11108.0,11114.0,11108.0,11112.0,395
2020-06-02 09:23:00,11113.0,11113.0,11106.0,11107.0,348
2020-06-02 09:24:00,11106.0,11113.0,11103.0,11112.0,650
2020-06-02 09:25:00,11111.0,11112.0,11091.0,11093.0,1470
2020-06-02 09:26:00,11093.0,11100.0,11092.0,11096.0,584
2020-06-02 09:27:00,11095.0,11096.0,11089.0,11093.0,738
2020-06-02 09:28:00,11092.0,11096.0,11090.0,11094.0,332
2020-06-02 09:29:00,11094.0,11105.0,11093.0,11100.0,563
2020-06-02 09:30:00,11101.0,11112.0,11100.0,11108.0,680
2020-06-02 09:31:00,11108.0,11117.0,11107.0,11114.0,542
